,A,B,C,D,E,F,G,H,I,J,K,klasa
149,-317.6115445439638,285.7086016797981,337.9599280516539,-193.74007565856374,420.5019417328763,83.3056653976501,-113.671471256664,94.76422552202604,-15.735352006471288,358.03342604943623,85.27549974793465,4
150,-303.29631600296347,347.2540180939341,649.3548682258394,-304.3310382810255,37.414185725031246,82.50335576567122,-102.41982659833388,-54.02666084620811,-34.28593117894871,-58.615440406101655,85.56175062710942,4
151,-217.38086633908844,-269.8430517123925,334.1730013055425,-149.5662731994492,136.73066418716294,80.64605950173751,-24.111405948637838,-183.13470499084497,-10.208487567602981,-204.83367665851472,77.88086108996109,1
152,-293.45459257584656,-298.73056416481893,277.6621669433543,-170.34734060997147,46.1144735857205,84.25933139477705,35.81149145710364,63.066169140361055,2.933107696128836,154.44053118403372,83.375925957127,0
153,-146.68364538565882,-191.55375659816275,315.38129452189094,-259.4242083640988,352.0954744447025,79.73079644342276,466.00583548014464,138.69457699015376,-95.0347047925133,-408.9175170396696,77.56039741636575,2
154,-133.8084926206981,-295.49092708348167,277.69633935036967,-225.02102355125163,46.456291516567774,79.63896402740232,477.43876552060266,100.01216518872562,-111.82498718825305,-456.60717513889557,77.29889543251375,2
155,-282.5820046251142,-3.6995917915209375,430.98168201825604,-34.70412305474521,320.01857637683327,83.36364504466175,-90.93539517415542,1.16732418869519,-156.8585269546287,388.14294143106554,86.08635864656239,4
156,-234.9008806554715,99.61164121090036,242.56750185819476,-226.80398063193155,384.4347284734687,80.62790019627184,-48.26122727132517,-184.2009884396489,105.5450972011902,-214.26401843221558,77.05283751860368,1
157,-274.6077979642259,133.32123284739077,793.2474266543879,-211.5239788583201,455.59866084006956,82.37470750160269,-90.15052356351748,-180.43594991487575,113.16169396222594,-125.4240031593872,86.16323430683491,4
158,51.26524141155821,28.33382860212484,524.2351879374044,-94.09846539583643,394.5276515212121,77.98284805934733,493.41287537451814,-155.29664040018,64.04241343454191,-562.5447166802369,79.12382495389178,3
159,-130.02716283586807,328.539111915397,-140.01803148389445,-52.64014811682583,220.9750775492873,80.37540153155251,456.1038215025756,102.30860032429914,-121.5778891618254,-74.16648255651626,76.07064566844267,2
160,-310.71717047553955,-361.7624646309994,331.19962151247825,-218.68234747241178,462.6297441871114,84.37206836054256,20.05509815813383,111.79094434530177,100.57393221877405,212.98616883016217,83.71666672009856,0
161,-234.26966786264836,-152.15992610447378,410.5366753283647,-206.48582646557537,407.74913284084926,80.71104727451295,-19.123506746177014,-63.02173173970184,47.052899330960045,-171.0847588079692,78.573711812165,1
162,-285.0723247569669,-235.63322140717602,358.4536198689616,-202.29423552803308,75.12482560738349,82.62430841705128,-82.5409062213061,-58.595818959783536,-125.69588505590042,4.196699799662298,84.42822726835857,4
163,-252.24246134006108,-87.3766382285459,185.72889262376117,-175.58740742545535,459.2902043042226,81.21051949821,-66.08587914185136,-75.8520785463152,113.90889903425827,88.29706528420778,77.65126123894876,1
164,-278.3311338877192,231.99793295802965,382.37540786948875,-164.14057856490953,469.87535585070566,82.67097604396731,-60.258755562372244,-2.2635500527373154,97.54435298240203,28.431749560660236,84.96057888264752,4
165,-235.750779579481,-378.32099242277405,573.8974456359263,-305.61833907852633,246.87154670322025,80.27387507326816,-45.59736152177928,-219.91886741660645,-87.62289630264303,-398.11344553238706,78.23424212082179,1
166,47.458052288025556,-86.18682813463377,312.7100670743534,-74.6412360353576,80.57358040212577,78.14939418727216,481.67508069062546,-156.2508381273454,-160.46619011097204,-476.0553456860397,78.12155745697268,3
167,-285.42778471250904,52.825497425318176,534.9664965052664,-231.33290013129292,437.12167475452753,82.49470386560085,-81.94812549958658,-72.91083534737645,53.41168476327255,-63.108474283949214,85.15638350538264,4
168,-275.2184411768781,-370.1535563218588,584.1486647306369,-297.99854176063855,100.754181673875,83.29951104734997,89.26488550703641,33.74472294321959,-69.43913123739986,-344.0055098663335,83.96952240077219,0
169,41.261746816003324,289.38638257392756,131.48768534978322,-60.947940340332785,187.4941263206701,78.33589712600661,464.03152718856774,-164.2481907187517,-72.89113593788265,-379.20216716607706,77.24222351661203,3
170,-256.7436781417737,66.94653523178214,558.8172717690877,-42.381196290891765,51.46574825334588,82.81844084922834,-70.78138960527627,-138.86697392068547,84.66363950628735,105.01196436195985,85.94414996224195,4
171,-245.64497945431663,-93.86196317778374,643.8770474409416,-289.4210031398345,76.04063589192396,80.5450169399643,-44.98922232995102,-125.17184361082253,52.24172841382463,-257.30627221085547,79.1844866517678,1
172,-307.7794486348396,-380.47756901753036,407.4212308388117,-332.94893041478747,480.1213831301137,83.77663656145646,45.61124373322039,109.57508630398209,87.19730678979944,-96.22859595946652,83.3836203501515,0
173,-302.23294580464676,283.43816863503736,561.9082834204415,-299.72376090080996,258.16796702662236,82.50407860612592,-103.56755397623567,-64.12559353339148,-141.4560852710509,-58.24006082187148,85.06339693186702,4
174,-252.38886918005062,292.36294439707706,536.6617808563649,-119.56888935002087,175.8580094466953,83.6890995742123,78.98587439605053,-74.02238453437997,106.04098438501899,-141.68758716994395,84.18857631016542,0
175,-259.78597291803254,-226.11859629867539,109.29114765722072,-304.8072675569402,52.6753044014242,80.75125232181892,-48.67924409439422,-33.318264314944145,-0.01706233660287637,-150.20580295583983,76.66486994250697,1
176,42.776342640129286,-282.89803242855555,452.397758276727,-162.8303897939684,190.48612088196813,77.82676429114746,487.8668306649948,-153.0668766423903,74.55654912994349,-643.6008607180273,78.38822006526513,3
177,71.14441949990592,29.445850419997598,611.3068906274904,-84.03705397081356,49.68749628486569,77.63850412971343,514.293887200882,-231.50004098253058,94.49890224086919,-741.366585737129,79.1782551330717,3
178,13.368260675292646,85.26934546969383,72.95964758338891,-150.3359235517802,291.4126450105242,78.46496554086893,478.97942692925983,63.193190536372015,32.15690027724527,-312.175415143971,77.52346561868585,3
179,27.40908384230815,-299.89745044031116,549.2258894612943,-203.54327888708553,404.6367551727652,77.93801521020389,478.62387825046943,-89.6308607692963,10.205824283660476,-585.8269446768247,79.05431065567242,3
180,-149.1047733405719,194.77108330802736,169.83221316579147,-156.07791378231576,253.31824613923422,80.26467698403907,438.97968112654564,123.62238724640449,-18.920440862817962,-131.66704763945933,77.373299555307,2
181,-121.28530159204246,-449.06085945349645,365.70022631651955,-223.5195341235401,399.7857522317954,79.39928507530328,503.8767736206262,100.13613452642076,-40.89506766512697,-581.0752853608963,77.67573460776164,2
182,-317.50305417425295,-437.3146154483136,641.8221767639634,-317.37678651537897,82.03749487648119,82.72189711919756,-129.93464750602493,-52.215107254613855,-56.76391141153433,54.87566526070279,85.57494862900147,4
183,-211.69898171921017,-101.68845703377018,131.0953665444295,-43.26512141567605,260.1192051551638,81.03418833471588,-9.681958319648146,-102.60600534301412,-34.04397843281763,-3.273790233765311,77.70594842077075,1
184,-155.60043045995923,66.15604172577984,140.2528314150478,-265.83999158923285,466.0946286236058,79.87630036714711,429.7343951078797,67.52149105157571,-90.5592613219902,-333.3556111766543,76.36155946455408,2
185,-139.1642743032362,105.3772088673395,46.622885999270295,-67.15799539122808,151.99387118875433,80.48713154411602,459.4574185860721,180.77564268239536,-85.50898139576475,-16.143767599407695,77.39402718892936,2
186,-225.64309545398925,-169.98356444237328,509.2115873095699,-211.5494462343489,308.0117472766257,80.51725820401077,-62.8187517322888,-306.5049941964204,-107.65346429064473,-271.7217115977003,78.03212210174775,1
187,-275.48371957679495,153.66188424603789,351.3376885566908,-142.73802519313773,182.82541520465765,84.03513803563207,47.313230100873795,-21.893767693551993,-141.0630332833607,38.014272254272726,83.44920381001657,0
188,-136.28316177790933,-88.11553474292197,222.27673932698374,-216.23895233336526,100.17827091924067,79.72903601102955,447.0021815634326,8.570415192792012,-161.9056121588621,-409.83173037062124,76.70922118768601,2
189,-257.7697797061903,-263.41235676115537,391.28026899696044,-297.3726176929649,142.0456390558029,80.74650279612207,-26.56772891484158,40.607083557671515,107.63304002915845,-152.67228773792573,78.52669581609479,1
190,-156.9702589027095,-333.4170204751139,-43.839663694986314,-167.0197891484672,210.23438810577287,80.36817498239704,427.14853705838624,135.28386895790672,-149.15224179968243,-77.91931487212547,76.25647283267645,2
191,-137.31490708098016,-98.71315912333517,212.95773774380254,-128.85043462625345,95.00061691167863,80.16047074834904,429.5946940035599,8.524866481662308,7.469768431109273,-185.78257641699952,77.2132782977327,2
192,-162.15477850155563,-103.47454805892325,336.3533242320774,-347.86529848221755,248.53078014278267,79.61956368488632,455.6807023968029,166.69079819247204,-110.50486882892561,-466.6820021083906,77.37410729191004,2
193,-273.05288284942606,134.86019278154802,500.9850103203929,-215.74091434752654,285.81217648726545,82.32423329819068,-48.61882037370901,-35.4293325839563,-129.24012077637445,-151.63585304705677,85.10570183002777,4
194,-211.37899669158486,-4.436084281928522,688.8795461968248,-265.86407183687743,354.6440480560639,79.98069971895636,-7.577572981432809,-246.85599370862676,-86.76626152815805,-550.362869168775,78.78213858183724,1
195,-300.7411158904025,232.21656809755456,394.2122860953659,-266.2911530792371,248.51416474997626,82.63196409592177,-107.8327451222458,-70.4202049205525,0.12416689634909517,8.172384243921954,84.31837554930436,4
196,-302.584155172911,-35.57222665279655,422.6640636545518,-273.93902488556773,376.9171158713792,83.95187791671346,40.66989475361717,87.36705973945541,39.86690981540154,-5.223690728705762,83.69981399285385,0
197,38.30954670440943,-156.628678056061,230.48909305435748,-74.50329388138235,441.8272395752865,78.33029470068568,473.28854303045136,-113.24292643991261,31.350657851428835,-382.1115727949368,77.927887077382,3
198,-284.8737589085407,200.81300482880866,670.2866819979536,-206.67032840407546,272.53712463468156,82.59980942010678,-90.71265597950912,-94.785068339389,-106.08287120830613,-8.525918625153778,85.95674236890497,4
199,33.83840872173673,-33.862618706795075,218.40468074302794,-0.35394160481467907,361.22420821355996,78.76721355262583,456.08982331496634,-93.05760120402695,66.03324081029267,-155.21445335625242,78.44592709082178,3
200,56.16041496648671,-422.4086745853135,723.0526389154574,-157.50751037904928,140.2511769317257,77.58810069529305,494.32095655344733,-234.76393691729382,37.60237002869469,-767.5416844517255,79.45187264989929,3
201,-247.4400765279268,-425.0164508982332,582.125455499827,-309.2300917593508,315.1488929018785,80.48719651691071,-63.78082017412976,-196.4013272619617,47.92736857508537,-287.33310071076016,78.45610497157983,1
202,-279.0838704890146,230.64255519467343,446.0915574482665,-219.2953773920716,342.1475196580296,82.42633946285574,-76.08929733717343,-94.4040191681816,70.73214364578301,-98.61091595277378,84.60343891051738,4
203,-293.1970424848249,296.6068259630281,536.6491306804749,-260.86584767018815,177.93580388319742,83.82842593125244,42.01265056839466,24.035115101748573,8.800014846826258,-69.33376463764881,84.06618515357883,0
204,20.380438684043128,-384.8320475644144,377.03721835941013,-174.3759297705973,172.63604015822034,78.21371301539469,460.08025200177167,-83.84368137341598,-118.78132541606043,-442.6538186933991,78.38339101719443,3
205,-231.84345862067843,235.8185297667348,570.5721768438377,-338.97774024504395,118.99971316227601,80.0399553421833,-36.55681234163589,-239.57557309051893,-88.78079341738984,-519.5907242703913,77.89405326837512,1
206,8.481174966419218,304.45654057155156,169.23167237905415,-107.90121177421119,66.30738424168163,78.7608828877558,425.02309581715804,-76.71586140324439,86.24393372730206,-158.50204238283106,77.80049938802999,3
207,-297.8232098672943,51.455268407921494,331.7903887904034,-126.76395224181881,464.9847703712534,84.55043721890755,24.711481600256008,85.43444588744701,-54.417680902304156,305.61522335795553,84.07221304819818,0
208,-283.69011341631085,-435.98517740870665,272.87736779410665,-105.05335512909764,391.00874699933416,84.37410932302843,53.714788641976355,95.81649160545948,-44.13057596952623,214.0460647510498,83.79975659827468,0
209,-144.93577659114123,6.787574891631657,503.41607326904347,-290.92340133683183,238.07394577840532,79.54817513865659,435.55586140413595,-14.679103878240994,97.00478867314459,-503.7549172012369,77.76279897739242,2
210,-267.1242877597766,-88.18840599983695,541.5415407906683,-200.48417483690605,324.44086366257693,82.2791961953464,-62.42947902209971,-127.42055700522009,-30.09073450027686,-175.0241524025395,85.00203399639169,4
211,-250.15232900478293,-231.47256978393125,60.64057267668659,-214.59969222799515,228.83986241262465,80.98581039330311,-37.24137934746241,-7.738869083793922,61.21002696441931,-28.397026510216165,76.97749063705983,1
212,-218.21412564978755,239.36805786141565,395.0978282545879,-236.7797475562447,309.1762201425233,80.25219412638747,-25.048321605005583,-238.56858562795685,106.22461853158762,-409.37261728038254,77.45530072056773,1
213,-253.1276767713906,339.40110254201096,112.25810400715018,-186.860934655976,324.98318875161937,81.17492611075552,-81.22712986460681,-134.71372741671328,108.23233409057988,69.81299885258866,76.95328653574279,1
214,-287.72409487684064,21.80713410588517,316.50050780528744,-126.78095904072597,53.451783364972215,84.35137591854905,49.098520772688914,96.57030388043222,17.044823370389985,202.24033934345505,83.94165238037226,0
215,-308.16513045270915,326.760398206921,620.991064809039,-348.82742973116257,110.56236032639458,82.38995853604183,-103.2715193842493,-47.152206583961316,5.613182507216923,-117.50396087387941,85.20051907217677,4
216,-258.27001474605777,-330.77449524919257,377.51073205112533,-43.60138115837799,330.5181544887272,84.1623528335171,61.81411763920559,-40.895458465045294,-83.74942067852933,104.07841909049975,83.97967164291066,0
